	<0,16> // Sommet au point (0,16)
	<5,16> // Sommet au point (5,16)
	<7,16> // Sommet au point (7,16)
	<10,16> // Sommet au point (10,16)
	<11,16> // Sommet au point (11,16)
	<12,16> // Sommet au point (12,16)
	<16,16> // Sommet au point (16,16)
	<0,17> // Sommet au point (0,17)
	<2,17> // Sommet au point (2,17)
	<4,17> // Sommet au point (4,17)
	<5,17> // Sommet au point (5,17)
	<6,17> // Sommet au point (6,17)
	<9,17> // Sommet au point (9,17)
	<10,17> // Sommet au point (10,17)
	<11,17> // Sommet au point (11,17)
	<14,17> // Sommet au point (14,17)
	<19,17> // Sommet au point (19,17)
	<0,18> // Sommet au point (0,18)
	<1,18> // Sommet au point (1,18)
	<3,18> // Sommet au point (3,18)
	<5,18> // Sommet au point (5,18)
	<10,18> // Sommet au point (10,18)
	<12,18> // Sommet au point (12,18)
	<13,18> // Sommet au point (13,18)
	<15,18> // Sommet au point (15,18)
	<16,18> // Sommet au point (16,18)
	<17,18> // Sommet au point (17,18)
	<0,19> // Sommet au point (0,19)
	<2,19> // Sommet au point (2,19)
	<3,19> // Sommet au point (3,19)
	<6,19> // Sommet au point (6,19)
	<9,19> // Sommet au point (9,19)
	<11,19> // Sommet au point (11,19)
	<13,19> // Sommet au point (13,19)
	<14,19> // Sommet au point (14,19)
	<16,19> // Sommet au point (16,19)
	<17,19> // Sommet au point (17,19)
	<19,19> // Sommet au point (19,19)
};

Arcs = {
	<<0, 1>, <1, 1>, 1.0>
	<<0, 1>, <1, 2>, 1.4142135623730951>
	<<0, 3>, <1, 3>, 1.0>
	<<0, 3>, <1, 2>, 1.4142135623730951>
	<<0, 6>, <1, 7>, 1.4142135623730951>
	<<0, 8>, <1, 8>, 1.0>
	<<0, 8>, <1, 7>, 1.4142135623730951>
	<<0, 10>, <1, 11>, 1.4142135623730951>
	<<0, 13>, <0, 14>, 1.0>
	<<0, 14>, <0, 13>, 1.0>
	<<0, 16>, <0, 17>, 1.0>
	<<0, 17>, <0, 16>, 1.0>
	<<0, 17>, <0, 18>, 1.0>
	<<0, 17>, <1, 18>, 1.4142135623730951>
	<<0, 18>, <1, 18>, 1.0>
	<<0, 18>, <0, 17>, 1.0>
	<<0, 18>, <0, 19>, 1.0>
	<<0, 19>, <0, 18>, 1.0>
	<<0, 19>, <1, 18>, 1.4142135623730951>
	<<1, 1>, <0, 1>, 1.0>
	<<1, 1>, <2, 1>, 1.0>
	<<1, 1>, <1, 2>, 1.0>
	<<1, 1>, <2, 0>, 1.4142135623730951>
	<<1, 2>, <1, 1>, 1.0>
	<<1, 2>, <1, 3>, 1.0>
	<<1, 2>, <0, 1>, 1.4142135623730951>
	<<1, 2>, <0, 3>, 1.4142135623730951>
	<<1, 2>, <2, 1>, 1.4142135623730951>
	<<1, 3>, <0, 3>, 1.0>
	<<1, 3>, <1, 2>, 1.0>
	<<1, 3>, <2, 4>, 1.4142135623730951>
	<<1, 7>, <2, 7>, 1.0>
	<<1, 7>, <1, 8>, 1.0>
	<<1, 7>, <0, 6>, 1.4142135623730951>
	<<1, 7>, <0, 8>, 1.4142135623730951>
	<<1, 8>, <0, 8>, 1.0>
	<<1, 8>, <1, 7>, 1.0>
	<<1, 8>, <2, 7>, 1.4142135623730951>
	<<1, 11>, <0, 10>, 1.4142135623730951>
	<<1, 11>, <2, 10>, 1.4142135623730951>
	<<1, 11>, <2, 12>, 1.4142135623730951>
	<<1, 18>, <0, 18>, 1.0>
	<<1, 18>, <0, 17>, 1.4142135623730951>
	<<1, 18>, <0, 19>, 1.4142135623730951>
	<<1, 18>, <2, 17>, 1.4142135623730951>
	<<1, 18>, <2, 19>, 1.4142135623730951>
	<<2, 0>, <2, 1>, 1.0>
	<<2, 0>, <1, 1>, 1.4142135623730951>
	<<2, 1>, <1, 1>, 1.0>
	<<2, 1>, <2, 0>, 1.0>
	<<2, 1>, <1, 2>, 1.4142135623730951>
	<<2, 4>, <1, 3>, 1.4142135623730951>
	<<2, 4>, <3, 3>, 1.4142135623730951>
	<<2, 4>, <3, 5>, 1.4142135623730951>
	<<2, 7>, <1, 7>, 1.0>
	<<2, 7>, <3, 7>, 1.0>
	<<2, 7>, <1, 8>, 1.4142135623730951>
	<<2, 10>, <1, 11>, 1.4142135623730951>
	<<2, 10>, <3, 9>, 1.4142135623730951>
	<<2, 10>, <3, 11>, 1.4142135623730951>
	<<2, 12>, <3, 12>, 1.0>
	<<2, 12>, <1, 11>, 1.4142135623730951>
	<<2, 12>, <3, 11>, 1.4142135623730951>
	<<2, 14>, <2, 15>, 1.0>
	<<2, 15>, <2, 14>, 1.0>
	<<2, 17>, <1, 18>, 1.4142135623730951>
	<<2, 17>, <3, 18>, 1.4142135623730951>
	<<2, 19>, <3, 19>, 1.0>
	<<2, 19>, <1, 18>, 1.4142135623730951>
	<<2, 19>, <3, 18>, 1.4142135623730951>
	<<3, 3>, <4, 3>, 1.0>
	<<3, 3>, <2, 4>, 1.4142135623730951>
	<<3, 3>, <4, 2>, 1.4142135623730951>
	<<3, 5>, <4, 5>, 1.0>
	<<3, 5>, <2, 4>, 1.4142135623730951>
	<<3, 7>, <2, 7>, 1.0>
	<<3, 9>, <2, 10>, 1.4142135623730951>
	<<3, 9>, <4, 10>, 1.4142135623730951>
	<<3, 11>, <3, 12>, 1.0>
	<<3, 11>, <2, 10>, 1.4142135623730951>
	<<3, 11>, <2, 12>, 1.4142135623730951>
	<<3, 11>, <4, 10>, 1.4142135623730951>
	<<3, 12>, <2, 12>, 1.0>
	<<3, 12>, <3, 11>, 1.0>
	<<3, 18>, <3, 19>, 1.0>
	<<3, 18>, <2, 17>, 1.4142135623730951>
	<<3, 18>, <2, 19>, 1.4142135623730951>
	<<3, 18>, <4, 17>, 1.4142135623730951>
	<<3, 19>, <2, 19>, 1.0>
	<<3, 19>, <3, 18>, 1.0>
	<<4, 1>, <4, 2>, 1.0>
	<<4, 1>, <5, 2>, 1.4142135623730951>
	<<4, 2>, <5, 2>, 1.0>
	<<4, 2>, <4, 1>, 1.0>
	<<4, 2>, <4, 3>, 1.0>
	<<4, 2>, <3, 3>, 1.4142135623730951>
	<<4, 3>, <3, 3>, 1.0>
	<<4, 3>, <4, 2>, 1.0>
	<<4, 3>, <5, 2>, 1.4142135623730951>
	<<4, 3>, <5, 4>, 1.4142135623730951>
	<<4, 5>, <3, 5>, 1.0>
	<<4, 5>, <5, 4>, 1.4142135623730951>
	<<4, 10>, <3, 9>, 1.4142135623730951>
	<<4, 10>, <3, 11>, 1.4142135623730951>
	<<4, 10>, <5, 11>, 1.4142135623730951>
	<<4, 15>, <5, 14>, 1.4142135623730951>
	<<4, 15>, <5, 16>, 1.4142135623730951>
	<<4, 17>, <5, 17>, 1.0>
	<<4, 17>, <3, 18>, 1.4142135623730951>
	<<4, 17>, <5, 16>, 1.4142135623730951>
	<<4, 17>, <5, 18>, 1.4142135623730951>
	<<5, 2>, <4, 2>, 1.0>
	<<5, 2>, <6, 2>, 1.0>
	<<5, 2>, <4, 1>, 1.4142135623730951>
	<<5, 2>, <4, 3>, 1.4142135623730951>
	<<5, 2>, <6, 1>, 1.4142135623730951>
	<<5, 4>, <6, 4>, 1.0>
	<<5, 4>, <4, 3>, 1.4142135623730951>
	<<5, 4>, <4, 5>, 1.4142135623730951>
	<<5, 4>, <6, 5>, 1.4142135623730951>
	<<5, 11>, <6, 11>, 1.0>
	<<5, 11>, <4, 10>, 1.4142135623730951>
	<<5, 11>, <6, 12>, 1.4142135623730951>
	<<5, 14>, <6, 14>, 1.0>
	<<5, 14>, <4, 15>, 1.4142135623730951>
	<<5, 16>, <5, 17>, 1.0>
	<<5, 16>, <4, 15>, 1.4142135623730951>
	<<5, 16>, <4, 17>, 1.4142135623730951>
	<<5, 16>, <6, 17>, 1.4142135623730951>
	<<5, 17>, <4, 17>, 1.0>
	<<5, 17>, <6, 17>, 1.0>
	<<5, 17>, <5, 16>, 1.0>
	<<5, 17>, <5, 18>, 1.0>
	<<5, 18>, <5, 17>, 1.0>
	<<5, 18>, <4, 17>, 1.4142135623730951>
	<<5, 18>, <6, 17>, 1.4142135623730951>
	<<5, 18>, <6, 19>, 1.4142135623730951>
	<<6, 1>, <6, 2>, 1.0>
	<<6, 1>, <5, 2>, 1.4142135623730951>
	<<6, 2>, <5, 2>, 1.0>
	<<6, 2>, <6, 1>, 1.0>
	<<6, 4>, <5, 4>, 1.0>
	<<6, 4>, <6, 5>, 1.0>
	<<6, 5>, <6, 4>, 1.0>
	<<6, 5>, <5, 4>, 1.4142135623730951>
	<<6, 5>, <7, 6>, 1.4142135623730951>
	<<6, 11>, <5, 11>, 1.0>
	<<6, 11>, <6, 12>, 1.0>
	<<6, 11>, <7, 10>, 1.4142135623730951>
	<<6, 12>, <6, 11>, 1.0>
	<<6, 12>, <5, 11>, 1.4142135623730951>
	<<6, 14>, <5, 14>, 1.0>
	<<6, 14>, <7, 14>, 1.0>
	<<6, 14>, <7, 15>, 1.4142135623730951>
	<<6, 17>, <5, 17>, 1.0>
	<<6, 17>, <5, 16>, 1.4142135623730951>
	<<6, 17>, <5, 18>, 1.4142135623730951>
	<<6, 17>, <7, 16>, 1.4142135623730951>
	<<6, 19>, <5, 18>, 1.4142135623730951>
	<<7, 6>, <8, 6>, 1.0>
	<<7, 6>, <6, 5>, 1.4142135623730951>
	<<7, 8>, <8, 8>, 1.0>
	<<7, 8>, <7, 9>, 1.0>
	<<7, 9>, <7, 8>, 1.0>
	<<7, 9>, <7, 10>, 1.0>
	<<7, 9>, <8, 8>, 1.4142135623730951>
	<<7, 10>, <7, 9>, 1.0>
	<<7, 10>, <6, 11>, 1.4142135623730951>
	<<7, 10>, <8, 11>, 1.4142135623730951>
	<<7, 14>, <6, 14>, 1.0>
	<<7, 14>, <7, 15>, 1.0>
	<<7, 14>, <8, 13>, 1.4142135623730951>
	<<7, 14>, <8, 15>, 1.4142135623730951>
	<<7, 15>, <8, 15>, 1.0>
	<<7, 15>, <7, 14>, 1.0>
	<<7, 15>, <7, 16>, 1.0>
	<<7, 15>, <6, 14>, 1.4142135623730951>
	<<7, 16>, <7, 15>, 1.0>
	<<7, 16>, <6, 17>, 1.4142135623730951>
	<<7, 16>, <8, 15>, 1.4142135623730951>
	<<8, 1>, <9, 1>, 1.0>
	<<8, 1>, <9, 0>, 1.4142135623730951>
	<<8, 6>, <7, 6>, 1.0>
	<<8, 6>, <9, 7>, 1.4142135623730951>
	<<8, 8>, <7, 8>, 1.0>
	<<8, 8>, <7, 9>, 1.4142135623730951>
	<<8, 8>, <9, 7>, 1.4142135623730951>
	<<8, 8>, <9, 9>, 1.4142135623730951>
	<<8, 11>, <7, 10>, 1.4142135623730951>
	<<8, 11>, <9, 12>, 1.4142135623730951>
	<<8, 13>, <7, 14>, 1.4142135623730951>
	<<8, 13>, <9, 12>, 1.4142135623730951>
	<<8, 15>, <7, 15>, 1.0>
	<<8, 15>, <9, 15>, 1.0>
	<<8, 15>, <7, 14>, 1.4142135623730951>
	<<8, 15>, <7, 16>, 1.4142135623730951>
	<<9, 0>, <9, 1>, 1.0>
	<<9, 0>, <8, 1>, 1.4142135623730951>
	<<9, 1>, <8, 1>, 1.0>
	<<9, 1>, <9, 0>, 1.0>
	<<9, 1>, <10, 2>, 1.4142135623730951>
	<<9, 7>, <8, 6>, 1.4142135623730951>
	<<9, 7>, <8, 8>, 1.4142135623730951>
	<<9, 7>, <10, 8>, 1.4142135623730951>
	<<9, 9>, <8, 8>, 1.4142135623730951>
	<<9, 9>, <10, 8>, 1.4142135623730951>
	<<9, 9>, <10, 10>, 1.4142135623730951>
	<<9, 12>, <8, 11>, 1.4142135623730951>
	<<9, 12>, <8, 13>, 1.4142135623730951>
	<<9, 12>, <10, 11>, 1.4142135623730951>
	<<9, 15>, <8, 15>, 1.0>
	<<9, 15>, <10, 16>, 1.4142135623730951>
	<<9, 17>, <10, 17>, 1.0>
	<<9, 17>, <10, 16>, 1.4142135623730951>
	<<9, 17>, <10, 18>, 1.4142135623730951>
	<<9, 19>, <10, 18>, 1.4142135623730951>
	<<10, 2>, <10, 3>, 1.0>
	<<10, 2>, <9, 1>, 1.4142135623730951>
	<<10, 2>, <11, 3>, 1.4142135623730951>
	<<10, 3>, <11, 3>, 1.0>
	<<10, 3>, <10, 2>, 1.0>
	<<10, 3>, <10, 4>, 1.0>
	<<10, 3>, <11, 4>, 1.4142135623730951>
	<<10, 4>, <11, 4>, 1.0>
	<<10, 4>, <10, 3>, 1.0>
	<<10, 4>, <10, 5>, 1.0>
	<<10, 4>, <11, 3>, 1.4142135623730951>
	<<10, 5>, <10, 4>, 1.0>
	<<10, 5>, <11, 4>, 1.4142135623730951>
	<<10, 5>, <11, 6>, 1.4142135623730951>
	<<10, 8>, <9, 7>, 1.4142135623730951>
	<<10, 8>, <9, 9>, 1.4142135623730951>
	<<10, 8>, <11, 9>, 1.4142135623730951>
	<<10, 10>, <11, 10>, 1.0>
	<<10, 10>, <10, 11>, 1.0>
	<<10, 10>, <9, 9>, 1.4142135623730951>
	<<10, 10>, <11, 9>, 1.4142135623730951>
	<<10, 10>, <11, 11>, 1.4142135623730951>
	<<10, 11>, <11, 11>, 1.0>
	<<10, 11>, <10, 10>, 1.0>
	<<10, 11>, <9, 12>, 1.4142135623730951>
	<<10, 11>, <11, 10>, 1.4142135623730951>
	<<10, 16>, <11, 16>, 1.0>
	<<10, 16>, <10, 17>, 1.0>
	<<10, 16>, <9, 15>, 1.4142135623730951>
	<<10, 16>, <9, 17>, 1.4142135623730951>
	<<10, 16>, <11, 15>, 1.4142135623730951>
	<<10, 16>, <11, 17>, 1.4142135623730951>
	<<10, 17>, <9, 17>, 1.0>
	<<10, 17>, <11, 17>, 1.0>
	<<10, 17>, <10, 16>, 1.0>
	<<10, 17>, <10, 18>, 1.0>
	<<10, 17>, <11, 16>, 1.4142135623730951>
	<<10, 18>, <10, 17>, 1.0>
	<<10, 18>, <9, 17>, 1.4142135623730951>
	<<10, 18>, <9, 19>, 1.4142135623730951>
	<<10, 18>, <11, 17>, 1.4142135623730951>
	<<10, 18>, <11, 19>, 1.4142135623730951>
	<<11, 3>, <10, 3>, 1.0>
	<<11, 3>, <12, 3>, 1.0>
	<<11, 3>, <11, 4>, 1.0>
	<<11, 3>, <10, 2>, 1.4142135623730951>
	<<11, 3>, <10, 4>, 1.4142135623730951>
	<<11, 3>, <12, 4>, 1.4142135623730951>
	<<11, 4>, <10, 4>, 1.0>
	<<11, 4>, <12, 4>, 1.0>
	<<11, 4>, <11, 3>, 1.0>
	<<11, 4>, <10, 3>, 1.4142135623730951>
	<<11, 4>, <10, 5>, 1.4142135623730951>
	<<11, 4>, <12, 3>, 1.4142135623730951>
	<<11, 4>, <12, 5>, 1.4142135623730951>
	<<11, 6>, <12, 6>, 1.0>
	<<11, 6>, <10, 5>, 1.4142135623730951>
	<<11, 6>, <12, 5>, 1.4142135623730951>
	<<11, 6>, <12, 7>, 1.4142135623730951>
	<<11, 9>, <11, 10>, 1.0>
	<<11, 9>, <10, 8>, 1.4142135623730951>
	<<11, 9>, <10, 10>, 1.4142135623730951>
	<<11, 9>, <12, 8>, 1.4142135623730951>
	<<11, 10>, <10, 10>, 1.0>
	<<11, 10>, <11, 9>, 1.0>
	<<11, 10>, <11, 11>, 1.0>
	<<11, 10>, <10, 11>, 1.4142135623730951>
	<<11, 11>, <10, 11>, 1.0>
	<<11, 11>, <11, 10>, 1.0>
	<<11, 11>, <10, 10>, 1.4142135623730951>
	<<11, 11>, <12, 12>, 1.4142135623730951>
	<<11, 14>, <11, 15>, 1.0>
	<<11, 14>, <12, 13>, 1.4142135623730951>
	<<11, 14>, <12, 15>, 1.4142135623730951>
	<<11, 15>, <12, 15>, 1.0>
	<<11, 15>, <11, 14>, 1.0>
	<<11, 15>, <11, 16>, 1.0>
	<<11, 15>, <10, 16>, 1.4142135623730951>
	<<11, 15>, <12, 16>, 1.4142135623730951>
	<<11, 16>, <10, 16>, 1.0>
	<<11, 16>, <12, 16>, 1.0>
	<<11, 16>, <11, 15>, 1.0>
	<<11, 16>, <11, 17>, 1.0>
	<<11, 16>, <10, 17>, 1.4142135623730951>
	<<11, 16>, <12, 15>, 1.4142135623730951>
	<<11, 17>, <10, 17>, 1.0>
	<<11, 17>, <11, 16>, 1.0>
	<<11, 17>, <10, 16>, 1.4142135623730951>
	<<11, 17>, <10, 18>, 1.4142135623730951>
	<<11, 17>, <12, 16>, 1.4142135623730951>
	<<11, 17>, <12, 18>, 1.4142135623730951>
	<<11, 19>, <10, 18>, 1.4142135623730951>
	<<11, 19>, <12, 18>, 1.4142135623730951>
	<<12, 3>, <11, 3>, 1.0>
	<<12, 3>, <12, 4>, 1.0>
	<<12, 3>, <11, 4>, 1.4142135623730951>
	<<12, 3>, <13, 2>, 1.4142135623730951>
	<<12, 3>, <13, 4>, 1.4142135623730951>
	<<12, 4>, <11, 4>, 1.0>
	<<12, 4>, <13, 4>, 1.0>
	<<12, 4>, <12, 3>, 1.0>
	<<12, 4>, <12, 5>, 1.0>
	<<12, 4>, <11, 3>, 1.4142135623730951>
	<<12, 5>, <12, 4>, 1.0>
	<<12, 5>, <12, 6>, 1.0>
	<<12, 5>, <11, 4>, 1.4142135623730951>
	<<12, 5>, <11, 6>, 1.4142135623730951>
	<<12, 5>, <13, 4>, 1.4142135623730951>
	<<12, 5>, <13, 6>, 1.4142135623730951>
	<<12, 6>, <11, 6>, 1.0>
	<<12, 6>, <13, 6>, 1.0>
	<<12, 6>, <12, 5>, 1.0>
	<<12, 6>, <12, 7>, 1.0>
	<<12, 7>, <12, 6>, 1.0>
	<<12, 7>, <12, 8>, 1.0>
	<<12, 7>, <11, 6>, 1.4142135623730951>
	<<12, 7>, <13, 6>, 1.4142135623730951>
	<<12, 8>, <12, 7>, 1.0>
	<<12, 8>, <11, 9>, 1.4142135623730951>
	<<12, 8>, <13, 9>, 1.4142135623730951>
	<<12, 12>, <12, 13>, 1.0>
	<<12, 12>, <11, 11>, 1.4142135623730951>
	<<12, 12>, <13, 11>, 1.4142135623730951>
	<<12, 13>, <12, 12>, 1.0>
	<<12, 13>, <11, 14>, 1.4142135623730951>
	<<12, 15>, <11, 15>, 1.0>
	<<12, 15>, <13, 15>, 1.0>
	<<12, 15>, <12, 16>, 1.0>
	<<12, 15>, <11, 14>, 1.4142135623730951>
	<<12, 15>, <11, 16>, 1.4142135623730951>
	<<12, 16>, <11, 16>, 1.0>
	<<12, 16>, <12, 15>, 1.0>
	<<12, 16>, <11, 15>, 1.4142135623730951>
	<<12, 16>, <11, 17>, 1.4142135623730951>
	<<12, 16>, <13, 15>, 1.4142135623730951>
	<<12, 18>, <13, 18>, 1.0>
	<<12, 18>, <11, 17>, 1.4142135623730951>
	<<12, 18>, <11, 19>, 1.4142135623730951>
	<<12, 18>, <13, 19>, 1.4142135623730951>
	<<13, 2>, <12, 3>, 1.4142135623730951>
	<<13, 2>, <14, 1>, 1.4142135623730951>
	<<13, 4>, <12, 4>, 1.0>
	<<13, 4>, <12, 3>, 1.4142135623730951>
	<<13, 4>, <12, 5>, 1.4142135623730951>
	<<13, 6>, <12, 6>, 1.0>
	<<13, 6>, <14, 6>, 1.0>
	<<13, 6>, <12, 5>, 1.4142135623730951>
	<<13, 6>, <12, 7>, 1.4142135623730951>
	<<13, 9>, <14, 9>, 1.0>
	<<13, 9>, <12, 8>, 1.4142135623730951>
	<<13, 9>, <14, 10>, 1.4142135623730951>
	<<13, 11>, <12, 12>, 1.4142135623730951>
	<<13, 11>, <14, 10>, 1.4142135623730951>
	<<13, 15>, <12, 15>, 1.0>
	<<13, 15>, <12, 16>, 1.4142135623730951>
	<<13, 18>, <12, 18>, 1.0>
	<<13, 18>, <13, 19>, 1.0>
	<<13, 18>, <14, 17>, 1.4142135623730951>
	<<13, 18>, <14, 19>, 1.4142135623730951>
	<<13, 19>, <14, 19>, 1.0>
	<<13, 19>, <13, 18>, 1.0>
	<<13, 19>, <12, 18>, 1.4142135623730951>
	<<14, 1>, <13, 2>, 1.4142135623730951>
	<<14, 6>, <13, 6>, 1.0>
	<<14, 6>, <15, 6>, 1.0>
	<<14, 6>, <15, 7>, 1.4142135623730951>
	<<14, 9>, <13, 9>, 1.0>
	<<14, 9>, <14, 10>, 1.0>
	<<14, 9>, <15, 8>, 1.4142135623730951>
	<<14, 10>, <14, 9>, 1.0>
	<<14, 10>, <13, 9>, 1.4142135623730951>
	<<14, 10>, <13, 11>, 1.4142135623730951>
	<<14, 13>, <15, 13>, 1.0>
	<<14, 13>, <15, 12>, 1.4142135623730951>
	<<14, 17>, <13, 18>, 1.4142135623730951>
	<<14, 17>, <15, 18>, 1.4142135623730951>
	<<14, 19>, <13, 19>, 1.0>
	<<14, 19>, <13, 18>, 1.4142135623730951>
	<<14, 19>, <15, 18>, 1.4142135623730951>
	<<15, 4>, <16, 3>, 1.4142135623730951>
	<<15, 4>, <16, 5>, 1.4142135623730951>
	<<15, 6>, <14, 6>, 1.0>
	<<15, 6>, <16, 6>, 1.0>
	<<15, 6>, <15, 7>, 1.0>
	<<15, 6>, <16, 5>, 1.4142135623730951>
	<<15, 6>, <16, 7>, 1.4142135623730951>
	<<15, 7>, <16, 7>, 1.0>
	<<15, 7>, <15, 6>, 1.0>
	<<15, 7>, <15, 8>, 1.0>
	<<15, 7>, <14, 6>, 1.4142135623730951>
	<<15, 7>, <16, 6>, 1.4142135623730951>
	<<15, 7>, <16, 8>, 1.4142135623730951>
	<<15, 8>, <16, 8>, 1.0>
	<<15, 8>, <15, 7>, 1.0>
	<<15, 8>, <14, 9>, 1.4142135623730951>
	<<15, 8>, <16, 7>, 1.4142135623730951>
	<<15, 12>, <16, 12>, 1.0>
	<<15, 12>, <15, 13>, 1.0>
	<<15, 12>, <14, 13>, 1.4142135623730951>
	<<15, 13>, <14, 13>, 1.0>
	<<15, 13>, <15, 12>, 1.0>
	<<15, 13>, <16, 12>, 1.4142135623730951>
	<<15, 13>, <16, 14>, 1.4142135623730951>
	<<15, 18>, <16, 18>, 1.0>
	<<15, 18>, <14, 17>, 1.4142135623730951>
	<<15, 18>, <14, 19>, 1.4142135623730951>
	<<15, 18>, <16, 19>, 1.4142135623730951>
	<<16, 1>, <16, 2>, 1.0>
	<<16, 2>, <16, 1>, 1.0>
	<<16, 2>, <16, 3>, 1.0>
	<<16, 3>, <16, 2>, 1.0>
	<<16, 3>, <15, 4>, 1.4142135623730951>
	<<16, 5>, <16, 6>, 1.0>
	<<16, 5>, <15, 4>, 1.4142135623730951>
	<<16, 5>, <15, 6>, 1.4142135623730951>
	<<16, 5>, <17, 6>, 1.4142135623730951>
	<<16, 6>, <15, 6>, 1.0>
	<<16, 6>, <17, 6>, 1.0>
	<<16, 6>, <16, 5>, 1.0>
	<<16, 6>, <16, 7>, 1.0>
